Type,Clarity,Length,Height,Breadth,Depth,Style,Carat,Lab,Polish,Price,Symmetry,Company,Shape,Ratio,Cut,Color
Certified,SI2,6.69,4.25,6.72,63.4,Natural,1.2,HRD,EXCELLENT,1692.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI2,6.39,3.99,6.44,62.2,Natural,1.01,IGI,EXCELLENT,1388.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,VVS2,6.12,3.84,6.16,62.6,Natural,0.9,GIA,EXCELLENT,5272.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS2,5.31,3.3,5.33,62.1,Natural,0.58,GIA,EXCELLENT,838.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,10.35,6.49,10.4,62.5,Natural,4.31,GIA,EXCELLENT,71080.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,6.78,4.25,6.82,62.5,Natural,1.22,IGI,EXCELLENT,3032.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,SI1,6.2,4.04,6.25,64.8,Natural,1.0,GIA,VERY GOOD,2000.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,K
Certified,SI2,7.24,4.59,7.29,63.1,Natural,1.5,GIA,EXCELLENT,3108.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,M
Certified,VS1,6.39,3.97,6.43,61.9,Natural,1.01,GIA,EXCELLENT,2186.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,M
Certified,VVS2,7.38,4.52,7.41,61.1,Natural,1.51,GIA,EXCELLENT,21694.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI2,6.5,3.91,6.52,60.0,Natural,1.01,GIA,EXCELLENT,7566.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,SI1,5.87,3.4,5.93,57.6,Natural,0.7,GIA,VERY GOOD,3258.0,GOOD,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,SI2,5.06,3.18,5.09,62.6,Natural,0.5,GIA,EXCELLENT,864.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,I1,5.24,3.26,5.25,62.2,Natural,0.55,GIA,VERY GOOD,848.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,SI2,8.19,4.92,8.25,59.9,Natural,2.01,GIA,EXCELLENT,6398.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,M
Certified,SI2,6.73,4.26,6.78,63.0,Natural,1.2,HRD,EXCELLENT,3056.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,7.37,4.55,7.39,61.7,Natural,1.51,GIA,EXCELLENT,14918.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,SI2,6.36,3.92,6.44,61.3,Natural,1.0,GIA,EXCELLENT,1624.0,VERY GOOD,RAPNET,ROUND,0.99,EXCELLENT,L
Certified,I1,7.5,4.43,7.53,58.9,Natural,1.5,GIA,EXCELLENT,10968.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,I1,6.31,4.02,6.34,63.6,Natural,1.0,GIA,GOOD,4410.0,GOOD,RAPNET,ROUND,1.0,VERY GOOD,D
Certified,SI1,6.3,3.97,6.33,62.9,Natural,0.96,GIA,EXCELLENT,3920.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
Certified,VVS1,8.14,4.81,8.17,59.0,Natural,1.91,GIA,EXCELLENT,51554.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VVS1,8.03,4.77,8.06,59.3,Natural,1.83,GIA,EXCELLENT,16400.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI1,6.63,3.79,6.67,56.9,Natural,1.0,GIA,EXCELLENT,5266.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,VVS2,7.14,4.33,7.17,60.6,Natural,1.33,GIA,EXCELLENT,14926.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,8.1,4.78,8.13,58.9,Natural,1.85,GIA,EXCELLENT,49934.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,SI1,5.61,3.57,5.64,63.5,Natural,0.7,GIA,EXCELLENT,1806.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,SI1,6.61,4.13,6.64,62.4,Natural,1.13,GIA,EXCELLENT,4498.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
Certified,SI1,6.57,4.12,6.6,62.6,Natural,1.09,GIA,EXCELLENT,8504.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.13,3.18,5.16,61.7,Natural,0.51,GIA,EXCELLENT,2226.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS1,5.34,3.24,5.35,60.7,Natural,0.55,GIA,EXCELLENT,1698.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,IF,5.26,3.22,5.28,61.2,Natural,0.54,GIA,EXCELLENT,2570.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,I1,6.54,3.97,6.58,60.5,Natural,1.02,GIA,EXCELLENT,4936.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,I1,7.96,4.83,8.02,60.4,Natural,1.88,GIA,EXCELLENT,22542.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,SI1,6.52,3.95,6.55,60.4,Natural,1.02,GIA,EXCELLENT,6368.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI1,6.32,3.99,6.38,62.8,Natural,1.0,GIA,EXCELLENT,6242.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI2,6.4,3.97,6.43,61.9,Natural,1.0,GIA,EXCELLENT,5762.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VS1,4.87,2.95,4.89,60.4,Natural,0.42,GIA,EXCELLENT,956.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VVS1,4.78,2.97,4.8,62.0,Natural,0.41,GIA,EXCELLENT,1026.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VVS1,5.93,3.58,5.94,60.4,Natural,0.77,GIA,EXCELLENT,4916.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,IF,5.83,3.63,5.85,62.1,Natural,0.74,GIA,EXCELLENT,4768.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,IF,4.78,3.0,4.8,62.6,Natural,0.42,GIA,EXCELLENT,1442.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.4,3.36,5.43,62.0,Natural,0.61,GIA,EXCELLENT,3604.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,5.43,3.3,5.46,60.6,Natural,0.6,GIA,EXCELLENT,3602.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VVS1,5.42,3.38,5.44,62.3,Natural,0.6,GIA,EXCELLENT,3564.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,IF,5.46,3.25,5.48,59.4,Natural,0.6,GIA,EXCELLENT,3204.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,IF,5.43,3.27,5.45,60.2,Natural,0.58,GIA,EXCELLENT,4504.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.2,3.13,5.23,60.1,Natural,0.52,GIA,GOOD,2382.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,VVS1,5.45,3.25,5.48,59.5,Natural,0.6,GIA,EXCELLENT,3764.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VVS1,4.53,2.85,4.56,62.6,Natural,0.36,GIA,EXCELLENT,1394.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,4.56,2.81,4.58,61.4,Natural,0.36,GIA,EXCELLENT,1404.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.06,3.08,5.1,60.7,Natural,0.48,GIA,EXCELLENT,2104.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,5.1,3.07,5.13,60.0,Natural,0.48,GIA,EXCELLENT,2104.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VVS1,5.08,3.05,5.1,60.0,Natural,0.48,GIA,EXCELLENT,2104.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,IF,4.57,2.85,4.59,62.3,Natural,0.37,GIA,EXCELLENT,1384.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,4.57,2.86,4.58,62.5,Natural,0.37,GIA,EXCELLENT,1384.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,IF,4.52,2.72,4.54,60.1,Natural,0.33,GIA,EXCELLENT,1544.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,VVS1,5.44,3.42,5.48,62.7,Natural,0.62,GIA,EXCELLENT,3784.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,SI2,6.47,3.98,6.49,61.4,Natural,1.02,HRD,EXCELLENT,1396.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,VVS2,8.87,5.56,8.92,62.5,Natural,2.72,IGI,EXCELLENT,19614.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,J
Certified,SI2,6.89,4.14,6.92,59.9,Natural,1.2,IGI,EXCELLENT,1082.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,M
Certified,SI2,6.52,4.09,6.57,62.5,Natural,1.08,IGI,EXCELLENT,1046.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,L
Certified,SI2,6.76,4.25,6.8,62.6,Natural,1.2,IGI,EXCELLENT,2814.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,SI2,6.47,3.91,6.49,60.3,Natural,1.01,IGI,EXCELLENT,1408.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,6.79,4.2,6.82,61.7,Natural,1.2,IGI,EXCELLENT,1474.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI2,6.39,3.94,6.42,61.5,Natural,1.0,HRD,EXCELLENT,1458.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI2,6.24,4.0,6.33,63.5,Natural,1.0,IGI,VERY GOOD,1270.0,VERY GOOD,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,SI2,6.89,4.36,6.93,63.1,Natural,1.3,IGI,EXCELLENT,1708.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,SI2,6.38,4.01,6.41,62.7,Natural,1.01,IGI,EXCELLENT,1332.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,I1,6.19,4.02,6.27,64.5,Natural,1.01,IGI,EXCELLENT,1202.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,SI2,6.4,4.01,6.43,62.5,Natural,1.02,IGI,EXCELLENT,1546.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI2,6.38,3.95,6.41,61.7,Natural,1.01,IGI,EXCELLENT,1384.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,J
Certified,SI1,7.11,4.47,7.15,62.6,Natural,1.4,GIA,EXCELLENT,3474.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,L
Certified,SI2,6.36,3.99,6.39,62.6,Natural,1.0,IGI,EXCELLENT,946.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,L
Certified,SI2,6.37,4.01,6.4,62.8,Natural,1.01,IGI,EXCELLENT,1056.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,L
Certified,SI2,6.34,3.96,6.41,62.0,Natural,1.0,IGI,EXCELLENT,1044.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,L
Certified,VVS1,4.38,2.7,4.4,61.6,Natural,0.31,GIA,EXCELLENT,910.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,D
Certified,SI2,4.9,3.17,4.96,64.3,Natural,0.5,GIA,EXCELLENT,818.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,VVS2,5.15,3.11,5.18,60.2,Natural,0.5,GIA,EXCELLENT,1446.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI1,4.13,2.69,4.17,64.9,Natural,0.3,GIA,VERY GOOD,380.0,VERY GOOD,RAPNET,ROUND,0.99,GOOD,D
Certified,SI1,4.72,2.94,4.75,62.0,Natural,0.4,GIA,EXCELLENT,682.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI2,5.04,3.19,5.06,63.2,Natural,0.5,GIA,VERY GOOD,482.0,GOOD,RAPNET,ROUND,1.0,VERY GOOD,I
Certified,SI2,5.29,3.39,5.3,64.0,Natural,0.61,GIA,VERY GOOD,882.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,F
Certified,VVS2,4.74,3.19,4.86,66.5,Natural,0.5,GIA,EXCELLENT,458.0,GOOD,RAPNET,ROUND,0.98,GOOD,M
Certified,VS1,6.05,3.89,6.06,64.2,Natural,0.9,GIA,VERY GOOD,2952.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,H
Certified,VS2,5.09,3.17,5.11,62.2,Natural,0.5,GIA,EXCELLENT,698.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,K
Certified,SI1,5.06,3.11,5.09,61.3,Natural,0.5,GIA,EXCELLENT,974.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VS2,4.96,3.15,5.01,63.2,Natural,0.5,GIA,EXCELLENT,800.0,VERY GOOD,RAPNET,ROUND,0.99,GOOD,H
Certified,SI2,5.04,3.18,5.07,62.8,Natural,0.5,GIA,EXCELLENT,952.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VVS2,5.22,3.13,5.23,60.0,Natural,0.51,GIA,VERY GOOD,818.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,J
Certified,VVS2,7.75,5.06,7.85,64.9,Natural,2.0,GIA,EXCELLENT,18482.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,I
Certified,VVS2,4.79,3.05,4.82,63.5,Natural,0.45,GIA,VERY GOOD,544.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,VS2,4.7,2.95,4.74,62.4,Natural,0.4,GIA,EXCELLENT,708.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI1,4.98,3.11,5.01,62.3,Natural,0.5,GIA,EXCELLENT,908.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,SI1,4.71,2.93,4.75,62.0,Natural,0.4,GIA,EXCELLENT,686.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI1,4.59,2.95,4.63,63.9,Natural,0.4,GIA,EXCELLENT,588.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VVS2,5.62,3.56,5.65,63.2,Natural,0.7,GIA,EXCELLENT,2060.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,VVS2,4.95,3.17,4.99,63.7,Natural,0.5,GIA,VERY GOOD,824.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,SI1,5.32,3.39,5.37,63.4,Natural,0.6,GIA,EXCELLENT,1234.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS1,5.54,3.48,5.56,62.7,Natural,0.66,GIA,EXCELLENT,1740.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,VS2,4.24,2.69,4.26,63.3,Natural,0.3,GIA,EXCELLENT,224.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,L
Certified,VS1,4.89,3.17,4.96,64.3,Natural,0.5,GIA,VERY GOOD,1036.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VVS2,5.3,3.42,5.35,64.2,Natural,0.6,GIA,VERY GOOD,1410.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VS1,6.15,4.07,6.27,65.6,Natural,1.0,GIA,VERY GOOD,3538.0,VERY GOOD,RAPNET,ROUND,0.98,GOOD,H
Certified,VS1,5.11,3.07,5.13,60.0,Natural,0.5,GIA,EXCELLENT,1554.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,SI1,4.36,2.58,4.39,58.9,Natural,0.3,GIA,EXCELLENT,364.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,SI1,4.74,2.93,4.77,61.6,Natural,0.4,GIA,EXCELLENT,402.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,K
Certified,VS1,5.43,3.36,5.45,61.8,Natural,0.61,GIA,EXCELLENT,1516.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,SI1,4.39,2.77,4.42,62.8,Natural,0.33,GIA,GOOD,320.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,VS1,6.32,3.98,6.36,62.8,Natural,1.0,GIA,EXCELLENT,7994.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS1,7.73,5.1,7.83,65.6,Natural,2.0,GIA,EXCELLENT,23504.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VVS2,4.27,2.64,4.29,61.5,Natural,0.3,GIA,EXCELLENT,614.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VS2,4.64,2.96,4.7,63.3,Natural,0.4,GIA,EXCELLENT,776.0,VERY GOOD,RAPNET,ROUND,0.99,EXCELLENT,E
Certified,VS1,4.59,2.96,4.63,64.1,Natural,0.4,GIA,EXCELLENT,672.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,VS1,5.1,3.13,5.12,61.3,Natural,0.5,GIA,EXCELLENT,1246.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VS1,4.68,2.94,4.71,62.7,Natural,0.4,GIA,EXCELLENT,730.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,4.94,3.07,4.96,62.1,Natural,0.5,GIA,VERY GOOD,898.0,GOOD,RAPNET,ROUND,1.0,GOOD,G
Certified,IF,4.57,2.85,4.59,62.2,Natural,0.37,GIA,VERY GOOD,518.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,VVS2,4.89,3.08,4.93,62.7,Natural,0.49,GIA,VERY GOOD,886.0,GOOD,RAPNET,ROUND,0.99,GOOD,F
Certified,VS1,4.72,2.93,4.74,62.0,Natural,0.4,GIA,EXCELLENT,768.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,H
Certified,SI1,5.47,3.34,5.51,60.8,Natural,0.61,GIA,EXCELLENT,1242.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS2,4.6,2.98,4.63,64.5,Natural,0.4,GIA,EXCELLENT,582.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,I
Certified,SI2,5.37,3.33,5.39,61.9,Natural,0.59,GIA,EXCELLENT,966.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VVS1,5.09,3.28,5.14,64.1,Natural,0.5,GIA,EXCELLENT,1250.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,VVS1,5.94,3.71,5.97,62.3,Natural,0.8,GIA,EXCELLENT,2572.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VS1,4.69,2.93,4.72,62.2,Natural,0.4,GIA,EXCELLENT,768.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,4.7,2.93,4.73,62.1,Natural,0.4,GIA,EXCELLENT,652.0,VERY GOOD,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,VS1,5.07,3.16,5.1,62.1,Natural,0.5,GIA,EXCELLENT,1146.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,SI1,4.62,2.96,4.65,63.9,Natural,0.4,GIA,EXCELLENT,644.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,SI1,4.74,2.93,4.76,61.6,Natural,0.4,GIA,EXCELLENT,748.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,SI2,5.39,3.35,5.42,61.9,Natural,0.6,GIA,EXCELLENT,1274.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS2,4.62,3.0,4.67,64.5,Natural,0.4,GIA,VERY GOOD,680.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,SI2,5.86,3.76,5.89,64.0,Natural,0.81,GIA,EXCELLENT,1194.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,K
Certified,SI1,5.14,3.23,5.17,62.5,Natural,0.52,GIA,EXCELLENT,1042.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI2,5.22,3.18,5.23,60.9,Natural,0.52,GIA,EXCELLENT,884.0,VERY GOOD,RAPNET,ROUND,1.0,EXCELLENT,E
Certified,SI2,6.44,4.03,6.49,62.3,Natural,1.04,IGI,EXCELLENT,2548.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,I1,5.16,3.13,5.17,60.6,Natural,0.51,GIA,EXCELLENT,896.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VS2,5.04,3.17,5.07,62.8,Natural,0.5,GIA,VERY GOOD,1046.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,VS1,4.93,3.19,4.97,64.3,Natural,0.5,GIA,EXCELLENT,1110.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,SI1,4.32,2.61,4.35,60.1,Natural,0.3,GIA,GOOD,248.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,SI2,4.22,2.68,4.23,63.4,Natural,0.3,GIA,EXCELLENT,300.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,G
Certified,SI1,7.32,4.43,7.37,60.3,Natural,1.5,GIA,EXCELLENT,9732.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VVS1,4.23,2.65,4.28,62.3,Natural,0.3,GIA,VERY GOOD,554.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,F
Certified,VVS1,7.85,5.09,7.96,64.4,Natural,2.01,GIA,VERY GOOD,45332.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,D
Certified,SI1,5.04,3.14,5.08,62.1,Natural,0.5,GIA,EXCELLENT,1198.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,D
Certified,VVS1,5.01,3.17,5.05,63.1,Natural,0.5,GIA,EXCELLENT,1310.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,6.24,4.04,6.28,64.6,Natural,1.01,GIA,EXCELLENT,3416.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VVS1,5.69,3.49,5.71,61.3,Natural,0.71,GIA,EXCELLENT,2662.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,VVS1,4.19,2.69,4.23,64.0,Natural,0.3,GIA,VERY GOOD,398.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,I
Certified,VS2,4.68,2.96,4.7,63.2,Natural,0.4,GIA,EXCELLENT,774.0,EXCELLENT,RAPNET,ROUND,1.0,VERY GOOD,D
Certified,VS2,5.14,3.17,5.15,61.7,Natural,0.51,GIA,EXCELLENT,1110.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,F
Certified,VS1,5.06,3.19,5.09,62.9,Natural,0.5,GIA,EXCELLENT,1102.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,VS2,5.17,3.19,5.19,61.6,Natural,0.52,GIA,EXCELLENT,1330.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI2,4.97,3.21,5.01,64.4,Natural,0.5,GIA,VERY GOOD,770.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,H
Certified,VS2,5.11,3.21,5.13,62.6,Natural,0.51,GIA,EXCELLENT,580.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,L
Certified,SI1,4.16,2.68,4.21,64.0,Natural,0.3,GIA,EXCELLENT,396.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,SI1,6.37,4.01,6.4,62.8,Natural,1.01,GIA,EXCELLENT,4744.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,G
Certified,SI1,5.04,3.16,5.09,62.4,Natural,0.5,GIA,VERY GOOD,918.0,VERY GOOD,RAPNET,ROUND,0.99,EXCELLENT,G
Certified,SI1,4.93,3.18,4.98,64.1,Natural,0.5,GIA,VERY GOOD,892.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,SI2,5.55,3.59,5.58,64.4,Natural,0.7,GIA,VERY GOOD,1298.0,VERY GOOD,RAPNET,ROUND,0.99,GOOD,E
Certified,VVS2,6.32,3.98,6.37,62.8,Natural,1.0,GIA,EXCELLENT,9058.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,F
Certified,VS1,5.48,3.52,5.54,63.8,Natural,0.7,GIA,VERY GOOD,884.0,VERY GOOD,RAPNET,ROUND,0.99,GOOD,K
Certified,VVS2,5.06,3.2,5.11,62.9,Natural,0.51,GIA,VERY GOOD,1384.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,E
Certified,VVS2,5.37,3.39,5.41,62.8,Natural,0.6,GIA,EXCELLENT,1486.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,H
Certified,SI1,6.36,3.97,6.4,62.1,Natural,1.01,GIA,EXCELLENT,3548.0,EXCELLENT,RAPNET,ROUND,0.99,EXCELLENT,I
Certified,VVS1,4.91,3.16,4.97,63.9,Natural,0.5,GIA,EXCELLENT,1468.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,F
Certified,VVS2,5.46,3.57,5.54,64.9,Natural,0.7,GIA,VERY GOOD,1268.0,VERY GOOD,RAPNET,ROUND,0.99,VERY GOOD,J
Certified,VVS2,5.23,3.09,5.26,58.9,Natural,0.52,GIA,EXCELLENT,1196.0,EXCELLENT,RAPNET,ROUND,0.99,VERY GOOD,G
Certified,VS1,4.61,2.97,4.63,64.3,Natural,0.4,GIA,EXCELLENT,614.0,VERY GOOD,RAPNET,ROUND,1.0,VERY GOOD,H
Certified,VVS1,5.12,3.19,5.13,62.2,Natural,0.51,GIA,EXCELLENT,1138.0,EXCELLENT,RAPNET,ROUND,1.0,EXCELLENT,I
